Petition,URL,State,Signatures Count
Debate the competence of the Prime Minister,https://petition.parliament.uk/petitions/201240,closed,70
Prevent any money being paid to the EU from Britain after March 2019.,https://petition.parliament.uk/petitions/201245,closed,134
Force the Government to fully fund the RNLI,https://petition.parliament.uk/petitions/201249,closed,34
Enforce all dog groomers must be qualified & registered under a regulating body.,https://petition.parliament.uk/petitions/201255,closed,48
Ban betting adverts on all TV channels before watershed,https://petition.parliament.uk/petitions/201268,closed,62
"Impose legal regulations on the use of digitally altered images
in the media.",https://petition.parliament.uk/petitions/201271,closed,107
"Impose regulations on the use of models whose body mass
index is below 18.5.",https://petition.parliament.uk/petitions/201273,closed,199
Change Ofsted's investigation visits from scheduled to unannounced,https://petition.parliament.uk/petitions/201274,closed,75
Void properties classed as dwelling or accommodation to be rented out or sold on,https://petition.parliament.uk/petitions/201276,closed,77
Include the Welsh dragon onto the Union Jack.,https://petition.parliament.uk/petitions/201278,closed,25
Adapt gambling laws to include gambling in video games which targets children.,https://petition.parliament.uk/petitions/201300,closed,16969
The UK must expel the North Korean ambassador,https://petition.parliament.uk/petitions/201303,closed,18
Abusive partners should lose the privilege to have contact with their child(ren),https://petition.parliament.uk/petitions/201312,closed,34
fitting of dash cams in vehicles to be mandatory,https://petition.parliament.uk/petitions/201321,closed,71
Allow UK university students to have free prescriptions and dental care,https://petition.parliament.uk/petitions/201323,closed,385
Ban the use of mobile phones in the House of Commons,https://petition.parliament.uk/petitions/201324,closed,53
Stop forced adoption and make it illegal.,https://petition.parliament.uk/petitions/201327,closed,202
Grant leave to  undocumented Zimbabweans with at least 15years residence in UK,https://petition.parliament.uk/petitions/201339,closed,4160
End the United Kingdom's trading of weapons to Saudi Arabia,https://petition.parliament.uk/petitions/201344,closed,1102
Make it a legal requirement for alcoholic drinks to list all ingredients.,https://petition.parliament.uk/petitions/201349,closed,36
Give all drink and drug drivers automatic 10 year ban,https://petition.parliament.uk/petitions/201350,closed,404
Strict Law on purchase of Acid ,https://petition.parliament.uk/petitions/201355,closed,82
"Affordable homes: amend law on new builds, compulsory purchases & shared schemes",https://petition.parliament.uk/petitions/201357,closed,37
Make it law for all UK citizens to carry a identity card.,https://petition.parliament.uk/petitions/201381,closed,68
Impose a mandatory life sentence for acid attacks,https://petition.parliament.uk/petitions/201382,closed,1171
Be illegal to drive tractors on A roads between the hours of 8am to 7pm,https://petition.parliament.uk/petitions/201389,closed,20
Amend the Dangerous Dogs Act to define a dangerous dog based on characteristics.,https://petition.parliament.uk/petitions/201399,closed,403
UK Government to pass a law requiring Vets to scan all newly registered animals.,https://petition.parliament.uk/petitions/201406,closed,3664
Put a drug education system in schools,https://petition.parliament.uk/petitions/201413,closed,487
Allow Martial Arts to be on the GCSE/A Level syllabus.,https://petition.parliament.uk/petitions/201415,closed,11008
British citizens should be able to appeal the refusal of a family 'visit visa',https://petition.parliament.uk/petitions/201416,closed,6730
Halt the scrapping of HMS OCEAN.,https://petition.parliament.uk/petitions/201418,closed,84
Stop councils charging for DIY waste at recycling sites.,https://petition.parliament.uk/petitions/201427,closed,27
Change the way in which eligibility for child benefit is calculated for couples.,https://petition.parliament.uk/petitions/201432,closed,47
Ban Driven Grouse Shooting,https://petition.parliament.uk/petitions/201443,closed,48177
"To convert the United Kingdom's voting system, to a ""DPR"" voting system.",https://petition.parliament.uk/petitions/201447,closed,77
Make it an Offence Outside London to Park on Footpaths.,https://petition.parliament.uk/petitions/201448,closed,77
Reduce Civil Court Fees to enable access to justice.,https://petition.parliament.uk/petitions/201450,closed,48
Cancel plans to make banks check the immigration status of account holders,https://petition.parliament.uk/petitions/201453,closed,156
Continue to recognise and allow the Inbound European Au Pair program post Brexit,https://petition.parliament.uk/petitions/201474,closed,770
Make Cyclists have a Bell or some Warning device fitted.,https://petition.parliament.uk/petitions/201486,closed,41
Remove MFL as a mandatory subject and allow students to chose if they take MFL,https://petition.parliament.uk/petitions/201490,closed,22
Make battery farming of livestock illegal and only allow free range farming,https://petition.parliament.uk/petitions/201501,closed,207
Make more council houses and flats,https://petition.parliament.uk/petitions/201503,closed,28
Enable an ESA - Emotional Support Animal to be recognized as an Assistance Dog,https://petition.parliament.uk/petitions/201509,closed,429
Allow Walid Durani to stay permanently in the UK.,https://petition.parliament.uk/petitions/201526,closed,33
Improve the Ely junction asap! And the east Anglia rail network in general.,https://petition.parliament.uk/petitions/201531,closed,14
Commission an urgent evaluation of the NHS 111 service.,https://petition.parliament.uk/petitions/201535,closed,177
Stop companies asking for payment details for free trials of services.,https://petition.parliament.uk/petitions/201545,closed,26
Pay health care students for placement hours.,https://petition.parliament.uk/petitions/201548,closed,33318
Have a general election before summer term 2018,https://petition.parliament.uk/petitions/201553,closed,208
"Increase the number of nights required for ""Shared Care"" in Child Maintenance.",https://petition.parliament.uk/petitions/201559,closed,75
Introduce a 5p charge on single-use plastic straws.,https://petition.parliament.uk/petitions/201563,closed,13709
Make gender neutral uniforms compulsory in UK schools,https://petition.parliament.uk/petitions/201564,closed,35
No more taxpayers money to be paid to the EU as part of any Brexit deal,https://petition.parliament.uk/petitions/201568,closed,17533
change workplace drugs tests. Oral mouth swabs should be the compulsory method.,https://petition.parliament.uk/petitions/201569,closed,10
Government to place a Bill before Parliament to legalise Pre-nuptial agreements,https://petition.parliament.uk/petitions/201572,closed,17
"adrenaline pens to be available in public and food places. 
social awareness",https://petition.parliament.uk/petitions/201575,closed,1041
Urge the British Government to recognise the Armenian tragedy as a genocide,https://petition.parliament.uk/petitions/201579,closed,20
Make all supermarkets sell a full comprehensive range of vegan foods and drinks.,https://petition.parliament.uk/petitions/201580,closed,379
Make motorcycle awareness part of the theory test,https://petition.parliament.uk/petitions/201589,closed,5161
Allow young people who are members of a political party to vote at 16.,https://petition.parliament.uk/petitions/201592,closed,12
Fund Sound Therapy For People With Tourette Syndrome,https://petition.parliament.uk/petitions/201597,closed,16
Urge the Government to support the construction of a Sudbury bypass.,https://petition.parliament.uk/petitions/201611,closed,1613
Re-open the Dubs scheme to allow unaccompanied child refugees entry into the UK,https://petition.parliament.uk/petitions/201628,closed,391
"Working week to be split 40/60, weekend (Fri-Sun) weekday (Mon-Thurs)",https://petition.parliament.uk/petitions/201629,closed,39
Air travellers: punish drunken and/or violent and/or threatening behaviour.,https://petition.parliament.uk/petitions/201630,closed,35
Get Government to give social services more money,https://petition.parliament.uk/petitions/201633,closed,13
Allow teenagers aged 14 and above to vote.,https://petition.parliament.uk/petitions/201635,closed,14
Abolish the House of Lords and replace it with an elected upper chamber,https://petition.parliament.uk/petitions/201643,closed,962
Nurses to work without having to pay an annual registration £120 fee to the NMC,https://petition.parliament.uk/petitions/201648,closed,11941
